Date,Close
9/1/2018 23:58:00,0.86036
9/2/2018 23:58:00,0.86199
9/3/2018 23:58:00,0.86092
9/4/2018 23:58:00,0.86307
9/5/2018 23:58:00,0.85946
9/6/2018 23:58:00,0.86058
9/7/2018 23:58:00,0.86408
9/8/2018 23:58:00,0.86408
9/9/2018 23:58:00,0.86497
9/10/2018 23:58:00,0.86237
9/11/2018 23:58:00,0.86236
9/12/2018 23:58:00,0.8599
9/13/2018 23:58:00,0.8553
9/14/2018 23:58:00,0.8594
9/15/2018 23:58:00,0.8594
9/16/2018 23:58:00,0.85992
9/17/2018 23:58:00,0.85696
9/18/2018 23:58:00,0.85617
9/19/2018 23:58:00,0.85656
9/20/2018 23:58:00,0.84919
9/21/2018 23:58:00,0.84955
9/22/2018 23:58:00,0.84955
9/23/2018 23:58:00,0.85099
9/24/2018 23:58:00,0.85085
9/25/2018 23:58:00,0.85011
9/26/2018 23:58:00,0.85117
9/27/2018 23:58:00,0.8593
9/28/2018 23:58:00,0.86036
9/29/2018 23:58:00,0.86036
9/30/2018 23:58:00,0.86167
10/1/2018 23:58:00,0.86374
10/2/2018 23:58:00,0.86567
10/3/2018 23:58:00,0.87136
10/4/2018 23:58:00,0.8682
10/5/2018 23:58:00,0.86685
10/6/2018 23:58:00,0.86685
10/7/2018 23:58:00,0.86786
10/8/2018 23:58:00,0.87001
10/9/2018 23:58:00,0.86904
10/10/2018 23:58:00,0.86705
10/11/2018 23:58:00,0.86278
10/12/2018 23:58:00,0.86378
10/13/2018 23:58:00,0.86378
10/14/2018 23:58:00,0.8657
10/15/2018 23:58:00,0.8633
10/16/2018 23:58:00,0.86391
10/17/2018 23:58:00,0.8695
10/18/2018 23:58:00,0.8726
10/19/2018 23:58:00,0.86715
10/20/2018 23:58:00,0.86715
10/21/2018 23:58:00,0.86885
10/22/2018 23:58:00,0.872
10/23/2018 23:58:00,0.8716
10/24/2018 23:58:00,0.87725
10/25/2018 23:58:00,0.8789
10/26/2018 23:58:00,0.8752
10/27/2018 23:58:00,0.8752
10/28/2018 23:58:00,0.87729
10/29/2018 23:58:00,0.87903
10/30/2018 23:58:00,0.88134
10/31/2018 23:58:00,0.88365
11/1/2018 23:58:00,0.87694
11/2/2018 23:58:00,0.87796
11/3/2018 23:58:00,0.87796
11/4/2018 23:58:00,0.87738
11/5/2018 23:58:00,0.8762
11/6/2018 23:58:00,0.87424
11/7/2018 23:58:00,0.87458
11/8/2018 23:58:00,0.87963
11/9/2018 23:58:00,0.88191
11/10/2018 23:58:00,0.88191
11/11/2018 23:58:00,0.883
11/12/2018 23:58:00,0.8902
11/13/2018 23:58:00,0.88408
11/14/2018 23:58:00,0.88403
11/15/2018 23:58:00,0.88301
11/16/2018 23:58:00,0.8755
11/17/2018 23:58:00,0.8755
11/18/2018 23:58:00,0.87612
11/19/2018 23:58:00,0.87298
11/20/2018 23:58:00,0.87932
11/21/2018 23:58:00,0.87809
11/22/2018 23:58:00,0.87695
11/23/2018 23:58:00,0.88152
11/24/2018 23:58:00,0.88152
11/25/2018 23:58:00,0.88204
11/26/2018 23:58:00,0.88235
11/27/2018 23:58:00,0.88505
11/28/2018 23:58:00,0.87962
11/29/2018 23:58:00,0.87775
11/30/2018 23:58:00,0.88347
12/1/2018 23:58:00,0.88347
12/2/2018 23:58:00,0.88166
12/3/2018 23:58:00,0.88068
12/4/2018 23:58:00,0.88161
12/5/2018 23:58:00,0.88113
12/6/2018 23:58:00,0.87914
12/7/2018 23:58:00,0.87843
12/8/2018 23:58:00,0.87843
12/9/2018 23:58:00,0.87712
12/10/2018 23:58:00,0.88055
12/11/2018 23:58:00,0.88315
12/12/2018 23:58:00,0.87924
12/13/2018 23:58:00,0.88
12/14/2018 23:58:00,0.8841
12/15/2018 23:58:00,0.8841
12/16/2018 23:58:00,0.88449
12/17/2018 23:58:00,0.88107
12/18/2018 23:58:00,0.87909
12/19/2018 23:58:00,0.878
12/20/2018 23:58:00,0.87284
12/21/2018 23:58:00,0.87835
12/22/2018 23:58:00,0.87835
12/23/2018 23:58:00,0.87929
12/24/2018 23:58:00,0.87689
12/25/2018 23:58:00,0.876
12/26/2018 23:58:00,0.88018
12/27/2018 23:58:00,0.87481
12/28/2018 23:58:00,0.87413
12/29/2018 23:58:00,0.87413
12/30/2018 23:58:00,0.87413
12/31/2018 23:58:00,0.87009
1/1/2019 23:58:00,0.87247
1/2/2019 23:58:00,0.88354
1/3/2019 23:58:00,0.87788
1/4/2019 23:58:00,0.87742
1/5/2019 23:58:00,0.87742
1/6/2019 23:58:00,0.87639
1/7/2019 23:58:00,0.8711
1/8/2019 23:58:00,0.8729
1/9/2019 23:58:00,0.86543
1/10/2019 23:58:00,0.8688
1/11/2019 23:58:00,0.87176
1/12/2019 23:58:00,0.87176
1/13/2019 23:58:00,0.87259
1/14/2019 23:58:00,0.87162
1/15/2019 23:58:00,0.8759
1/16/2019 23:58:00,0.87734
1/17/2019 23:58:00,0.87776
1/18/2019 23:58:00,0.8792
1/19/2019 23:58:00,0.8792
1/20/2019 23:58:00,0.87985
1/21/2019 23:58:00,0.87956
1/22/2019 23:58:00,0.87997
1/23/2019 23:58:00,0.8781
1/24/2019 23:58:00,0.8839
1/25/2019 23:58:00,0.87704
1/26/2019 23:58:00,0.87704
1/27/2019 23:58:00,0.87619
1/28/2019 23:58:00,0.87489
1/29/2019 23:58:00,0.87448
1/30/2019 23:58:00,0.8705
1/31/2019 23:58:00,0.8734
2/1/2019 23:58:00,0.87268
2/2/2019 23:58:00,0.87268
2/3/2019 23:58:00,0.87296
2/4/2019 23:58:00,0.87441
2/5/2019 23:58:00,0.87643
2/6/2019 23:58:00,0.87982
2/7/2019 23:58:00,0.88193
2/8/2019 23:58:00,0.88207
2/9/2019 23:58:00,0.88207
2/10/2019 23:58:00,0.88306
2/11/2019 23:58:00,0.8866
2/12/2019 23:58:00,0.88225
2/13/2019 23:58:00,0.88771
2/14/2019 23:58:00,0.88532
2/15/2019 23:58:00,0.88511
2/16/2019 23:58:00,0.88511
2/17/2019 23:58:00,0.88511
2/18/2019 23:58:00,0.88402
2/19/2019 23:58:00,0.8816
2/20/2019 23:58:00,0.88134
2/21/2019 23:58:00,0.8816
2/22/2019 23:58:00,0.8816
2/23/2019 23:58:00,0.8816
2/24/2019 23:58:00,0.88166
2/25/2019 23:58:00,0.8797
2/26/2019 23:58:00,0.87772
2/27/2019 23:58:00,0.87872
2/28/2019 23:58:00,0.87924
3/1/2019 23:58:00,0.87881
3/2/2019 23:58:00,0.87881
3/3/2019 23:58:00,0.879075
3/4/2019 23:58:00,0.88207
3/5/2019 23:58:00,0.884485
3/6/2019 23:58:00,0.88398
3/7/2019 23:58:00,0.89302
3/8/2019 23:58:00,0.88972
3/9/2019 23:58:00,0.88972
3/10/2019 23:58:00,0.89032
3/11/2019 23:58:00,0.88819
3/12/2019 23:58:00,0.886
3/13/2019 23:58:00,0.88255
3/14/2019 23:58:00,0.884325
3/15/2019 23:58:00,0.881485
3/16/2019 23:58:00,0.881485
3/17/2019 23:58:00,0.88344
3/18/2019 23:58:00,0.882155
3/19/2019 23:58:00,0.880705
3/20/2019 23:58:00,0.87506
3/21/2019 23:58:00,0.879165
3/22/2019 23:58:00,0.883355
3/23/2019 23:58:00,0.883355
3/24/2019 23:58:00,0.885305
3/25/2019 23:58:00,0.88378
3/26/2019 23:58:00,0.88697
3/27/2019 23:58:00,0.88878
3/28/2019 23:58:00,0.890505
3/29/2019 23:58:00,0.89035
3/30/2019 23:58:00,0.89035
3/31/2019 23:58:00,0.89099
4/1/2019 23:58:00,0.8924
4/2/2019 23:58:00,0.892585
4/3/2019 23:58:00,0.8892
4/4/2019 23:58:00,0.891035
4/5/2019 23:58:00,0.89027
4/6/2019 23:58:00,0.89027
4/7/2019 23:58:00,0.8915
4/8/2019 23:58:00,0.88842
4/9/2019 23:58:00,0.88761
4/10/2019 23:58:00,0.8868
4/11/2019 23:58:00,0.888
4/12/2019 23:58:00,0.88343
4/13/2019 23:58:00,0.88343
4/14/2019 23:58:00,0.8847
4/15/2019 23:58:00,0.884605
4/16/2019 23:58:00,0.886155
4/17/2019 23:58:00,0.885195
4/18/2019 23:58:00,0.890035
4/19/2019 23:58:00,0.889165
4/20/2019 23:58:00,0.889165
4/21/2019 23:58:00,0.88937
4/22/2019 23:58:00,0.88821
4/23/2019 23:58:00,0.89095
4/24/2019 23:58:00,0.89661
4/25/2019 23:58:00,0.897895
4/26/2019 23:58:00,0.89578
4/27/2019 23:58:00,0.89578
4/28/2019 23:58:00,0.89692
4/29/2019 23:58:00,0.89393
4/30/2019 23:58:00,0.8916
5/1/2019 23:58:00,0.892825
5/2/2019 23:58:00,0.895
5/3/2019 23:58:00,0.89194
5/4/2019 23:58:00,0.89194
5/5/2019 23:58:00,0.89406
5/6/2019 23:58:00,0.892745
5/7/2019 23:58:00,0.89364
5/8/2019 23:58:00,0.893
5/9/2019 23:58:00,0.89137
5/10/2019 23:58:00,0.890035
5/11/2019 23:58:00,0.890035
5/12/2019 23:58:00,0.88999
5/13/2019 23:58:00,0.8904
5/14/2019 23:58:00,0.8925
5/15/2019 23:58:00,0.89226
5/16/2019 23:58:00,0.895
5/17/2019 23:58:00,0.89546
5/18/2019 23:58:00,0.89546
5/19/2019 23:58:00,0.895665
5/20/2019 23:58:00,0.895375
5/21/2019 23:58:00,0.89562
5/22/2019 23:58:00,0.8965
5/23/2019 23:58:00,0.894125
5/24/2019 23:58:00,0.89234
5/25/2019 23:58:00,0.89234
5/26/2019 23:58:00,0.89212
5/27/2019 23:58:00,0.89338
5/28/2019 23:58:00,0.8953
5/29/2019 23:58:00,0.897915
5/30/2019 23:58:00,0.89841
5/31/2019 23:58:00,0.89298
6/1/2019 23:58:00,0.89298
6/2/2019 23:58:00,0.895
6/3/2019 23:58:00,0.88921
6/4/2019 23:58:00,0.88859
6/5/2019 23:58:00,0.89058
6/6/2019 23:58:00,0.88683
6/7/2019 23:58:00,0.881715
6/8/2019 23:58:00,0.881715
6/9/2019 23:58:00,0.883415
6/10/2019 23:58:00,0.88357
6/11/2019 23:58:00,0.882685
6/12/2019 23:58:00,0.8855
6/13/2019 23:58:00,0.88652
6/14/2019 23:58:00,0.88988
6/15/2019 23:58:00,0.88988
6/16/2019 23:58:00,0.891465
6/17/2019 23:58:00,0.89093
6/18/2019 23:58:00,0.89306
6/19/2019 23:58:00,0.890055
6/20/2019 23:58:00,0.8854
6/21/2019 23:58:00,0.877535
6/22/2019 23:58:00,0.877535
6/23/2019 23:58:00,0.8784
6/24/2019 23:58:00,0.8772
6/25/2019 23:58:00,0.879625
6/26/2019 23:58:00,0.87917
6/27/2019 23:58:00,0.879395
6/28/2019 23:58:00,0.878005
6/29/2019 23:58:00,0.878005
6/30/2019 23:58:00,0.8802
7/1/2019 23:58:00,0.885935
7/2/2019 23:58:00,0.8857
7/3/2019 23:58:00,0.886015
7/4/2019 23:58:00,0.8861
7/5/2019 23:58:00,0.89035
7/6/2019 23:58:00,0.89035
7/7/2019 23:58:00,0.89068
7/8/2019 23:58:00,0.89164
7/9/2019 23:58:00,0.8924
7/10/2019 23:58:00,0.88816
7/11/2019 23:58:00,0.8889
7/12/2019 23:58:00,0.885935
7/13/2019 23:58:00,0.885935
7/14/2019 23:58:00,0.88719
7/15/2019 23:58:00,0.88799
7/16/2019 23:58:00,0.89191
7/17/2019 23:58:00,0.8907
7/18/2019 23:58:00,0.88801
7/19/2019 23:58:00,0.890195
7/20/2019 23:58:00,0.890195
7/21/2019 23:58:00,0.89142
7/22/2019 23:58:00,0.8924
7/23/2019 23:58:00,0.896745
7/24/2019 23:58:00,0.8975
7/25/2019 23:58:00,0.89715
7/26/2019 23:58:00,0.89706
7/27/2019 23:58:00,0.89706
7/28/2019 23:58:00,0.8985
7/29/2019 23:58:00,0.897455
7/30/2019 23:58:00,0.896255
7/31/2019 23:58:00,0.903235
8/1/2019 23:58:00,0.902655
8/2/2019 23:58:00,0.89851
8/3/2019 23:58:00,0.89851
8/4/2019 23:58:00,0.90028
8/5/2019 23:58:00,0.88941
8/6/2019 23:58:00,0.892465
8/7/2019 23:58:00,0.892435
8/8/2019 23:58:00,0.89391
8/9/2019 23:58:00,0.884055
8/10/2019 23:58:00,0.884055
8/11/2019 23:58:00,0.89223
8/12/2019 23:58:00,0.8916
8/13/2019 23:58:00,0.89472
8/14/2019 23:58:00,0.89742
8/15/2019 23:58:00,0.9
8/16/2019 23:58:00,0.90135
8/17/2019 23:58:00,0.90135
8/18/2019 23:58:00,0.9016
8/19/2019 23:58:00,0.90148
8/20/2019 23:58:00,0.90109
8/21/2019 23:58:00,0.901685
8/22/2019 23:58:00,0.902235
8/23/2019 23:58:00,0.88964
8/24/2019 23:58:00,0.88964
8/25/2019 23:58:00,0.89745
8/26/2019 23:58:00,0.9008
8/27/2019 23:58:00,0.901675
8/28/2019 23:58:00,0.90208
8/29/2019 23:58:00,0.904155
8/30/2019 23:58:00,0.908225
8/31/2019 23:58:00,0.908225
9/1/2019 23:58:00,0.9097
9/2/2019 23:58:00,0.9119
9/3/2019 23:58:00,0.91132
9/4/2019 23:58:00,0.9062
9/5/2019 23:58:00,0.9063
9/6/2019 23:58:00,0.89827
9/7/2019 23:58:00,0.89827
9/8/2019 23:58:00,0.90742
9/9/2019 23:58:00,0.905125
9/10/2019 23:58:00,0.90519
9/11/2019 23:58:00,0.90801
9/12/2019 23:58:00,0.9044
9/13/2019 23:58:00,0.89634
9/14/2019 23:58:00,0.89634
9/15/2019 23:58:00,0.90224
9/16/2019 23:58:00,0.9088
9/17/2019 23:58:00,0.90292
9/18/2019 23:58:00,0.9067
9/19/2019 23:58:00,0.9053
9/20/2019 23:58:00,0.907855
9/21/2019 23:58:00,0.907855
9/22/2019 23:58:00,0.90755
9/23/2019 23:58:00,0.909675
9/24/2019 23:58:00,0.9079
9/25/2019 23:58:00,0.91299
9/26/2019 23:58:00,0.91555
9/27/2019 23:58:00,0.91399
9/28/2019 23:58:00,0.91399
9/29/2019 23:58:00,0.91388
9/30/2019 23:58:00,0.917495
10/1/2019 23:58:00,0.914535
10/2/2019 23:58:00,0.912285
10/3/2019 23:58:00,0.9112
10/4/2019 23:58:00,0.91075
10/5/2019 23:58:00,0.91075
10/6/2019 23:58:00,0.9104
10/7/2019 23:58:00,0.91142
10/8/2019 23:58:00,0.912435
10/9/2019 23:58:00,0.9102
10/10/2019 23:58:00,0.90821
10/11/2019 23:58:00,0.90621
10/12/2019 23:58:00,0.9062077
10/13/2019 23:58:00,0.9067416
10/14/2019 23:58:00,0.907
10/15/2019 23:58:00,0.90626
10/16/2019 23:58:00,0.90298
10/17/2019 23:58:00,0.8989
10/18/2019 23:58:00,0.8956562
10/19/2019 23:58:00,0.8956562
10/20/2019 23:58:00,0.89646
10/21/2019 23:58:00,0.8967242
10/22/2019 23:58:00,0.89856
10/23/2019 23:58:00,0.89831
10/24/2019 23:58:00,0.90061
10/25/2019 23:58:00,0.9024863
10/26/2019 23:58:00,0.9024863
10/27/2019 23:58:00,0.902215
10/28/2019 23:58:00,0.901
10/29/2019 23:58:00,0.89991
10/30/2019 23:58:00,0.89667
10/31/2019 23:58:00,0.89632
11/1/2019 23:58:00,0.8934554
11/2/2019 23:58:00,0.8954556
11/3/2019 23:58:00,0.89556
11/4/2019 23:58:00,0.898625
11/5/2019 23:58:00,0.90303
11/6/2019 23:58:00,0.90337
11/7/2019 23:58:00,0.904795
11/8/2019 23:58:00,0.9075275
11/9/2019 23:58:00,0.9075275
11/10/2019 23:58:00,0.90723
11/11/2019 23:58:00,0.9062
11/12/2019 23:58:00,0.9081
11/13/2019 23:58:00,0.9082
11/14/2019 23:58:00,0.907445
11/15/2019 23:58:00,0.9047727
11/16/2019 23:58:00,0.9048709
11/17/2019 23:58:00,0.9046417
11/18/2019 23:58:00,0.903185
11/19/2019 23:58:00,0.9026493
11/20/2019 23:58:00,0.90265
11/21/2019 23:58:00,0.903705
11/22/2019 23:58:00,0.907441
11/23/2019 23:58:00,0.907334
11/24/2019 23:58:00,0.907265
11/25/2019 23:58:00,0.908215
11/26/2019 23:58:00,0.907265
11/27/2019 23:58:00,0.90872
11/28/2019 23:58:00,0.90816
11/29/2019 23:58:00,0.9075933
11/30/2019 23:58:00,0.9075933
12/1/2019 23:58:00,0.90752
12/2/2019 23:58:00,0.90284
12/3/2019 23:58:00,0.9023
12/4/2019 23:58:00,0.9022421
12/5/2019 23:58:00,0.90049
12/6/2019 23:58:00,0.9041591
12/7/2019 23:58:00,0.9042613
12/8/2019 23:58:00,0.904285
12/9/2019 23:58:00,0.903815
12/10/2019 23:58:00,0.90149
12/11/2019 23:58:00,0.8983
12/12/2019 23:58:00,0.894
12/13/2019 23:58:00,0.8992402
12/14/2019 23:58:00,0.8992806
12/15/2019 23:58:00,0.8989127
12/16/2019 23:58:00,0.89794
12/17/2019 23:58:00,0.8967403
12/18/2019 23:58:00,0.89964
12/19/2019 23:58:00,0.899
12/20/2019 23:58:00,0.902685
12/21/2019 23:58:00,0.9025271
12/22/2019 23:58:00,0.90257
12/23/2019 23:58:00,0.9015
12/24/2019 23:58:00,0.9019
12/25/2019 23:58:00,0.90131
12/26/2019 23:58:00,0.9009
12/27/2019 23:58:00,0.8950369
12/28/2019 23:58:00,0.8948786
12/29/2019 23:58:00,0.89431
12/30/2019 23:58:00,0.8926977
12/31/2019 23:58:00,0.8912725
1/1/2020 23:58:00,0.8914
1/2/2020 23:58:00,0.895185
1/3/2020 23:58:00,0.8960975
1/4/2020 23:58:00,0.8960975
1/5/2020 23:58:00,0.89593
1/6/2020 23:58:00,0.8931362
1/7/2020 23:58:00,0.896525
1/8/2020 23:58:00,0.899865
1/9/2020 23:58:00,0.90026
1/10/2020 23:58:00,0.8993
1/11/2020 23:58:00,0.8992806
1/12/2020 23:58:00,0.8995799
1/13/2020 23:58:00,0.8980207
1/14/2020 23:58:00,0.89864
1/15/2020 23:58:00,0.8966
1/16/2020 23:58:00,0.8979
1/17/2020 23:58:00,0.9016645
1/18/2020 23:58:00,0.9016482
1/19/2020 23:58:00,0.90137
1/20/2020 23:58:00,0.901185
1/21/2020 23:58:00,0.90211
1/22/2020 23:58:00,0.901225
1/23/2020 23:58:00,0.904605
1/24/2020 23:58:00,0.9070295
1/25/2020 23:58:00,0.9069966
1/26/2020 23:58:00,0.906985
1/27/2020 23:58:00,0.9075
1/28/2020 23:58:00,0.9072
1/29/2020 23:58:00,0.9079
1/30/2020 23:58:00,0.90676
1/31/2020 23:58:00,0.9012987
2/1/2020 23:58:00,0.9013638
2/2/2020 23:58:00,0.901745
2/3/2020 23:58:00,0.904
2/4/2020 23:58:00,0.9054
2/5/2020 23:58:00,0.9091
2/6/2020 23:58:00,0.9106
2/7/2020 23:58:00,0.9136175
2/8/2020 23:58:00,0.9135507
2/9/2020 23:58:00,0.913265
2/10/2020 23:58:00,0.9165
2/11/2020 23:58:00,0.9158661
2/12/2020 23:58:00,0.91958
2/13/2020 23:58:00,0.9222
2/14/2020 23:58:00,0.9232885
2/15/2020 23:58:00,0.9232885
2/16/2020 23:58:00,0.92237
2/17/2020 23:58:00,0.922722
2/18/2020 23:58:00,0.926365
2/19/2020 23:58:00,0.9250693
2/20/2020 23:58:00,0.9269129
2/21/2020 23:58:00,0.9219096
2/22/2020 23:58:00,0.9219096
2/23/2020 23:58:00,0.92263
2/24/2020 23:58:00,0.9218
2/25/2020 23:58:00,0.9190754
2/26/2020 23:58:00,0.918675
2/27/2020 23:58:00,0.90927
2/28/2020 23:58:00,0.9068327
2/29/2020 23:58:00,0.9067991
3/1/2020 23:58:00,0.904905
3/2/2020 23:58:00,0.8973
3/3/2020 23:58:00,0.89472
3/4/2020 23:58:00,0.89792
3/5/2020 23:58:00,0.89099
3/6/2020 23:58:00,0.8860378
3/7/2020 23:58:00,0.8860142
3/8/2020 23:58:00,0.87831
3/9/2020 23:58:00,0.87747
3/10/2020 23:58:00,0.8835288
3/11/2020 23:58:00,0.88802
3/12/2020 23:58:00,0.89416
3/13/2020 23:58:00,0.8975452
3/14/2020 23:58:00,0.8973036
3/15/2020 23:58:00,0.896655
3/16/2020 23:58:00,0.896
3/17/2020 23:58:00,0.90789
3/18/2020 23:58:00,0.91171
3/19/2020 23:58:00,0.938435
3/20/2020 23:58:00,0.9291522
3/21/2020 23:58:00,0.9290658
3/22/2020 23:58:00,0.93521
3/23/2020 23:58:00,0.929015
3/24/2020 23:58:00,0.92574
3/25/2020 23:58:00,0.91835
3/26/2020 23:58:00,0.90516
3/27/2020 23:58:00,0.8955
3/28/2020 23:58:00,0.8953754
3/29/2020 23:58:00,0.89781
3/30/2020 23:58:00,0.90665
3/31/2020 23:58:00,0.906935
4/1/2020 23:58:00,0.91299
4/2/2020 23:58:00,0.921945
4/3/2020 23:58:00,0.9255546
4/4/2020 23:58:00,0.9254976
4/5/2020 23:58:00,0.925375
4/6/2020 23:58:00,0.9258
4/7/2020 23:58:00,0.91789
4/8/2020 23:58:00,0.9207
4/9/2020 23:58:00,0.9152756
4/10/2020 23:58:00,0.9143693
4/11/2020 23:58:00,0.9144529
4/12/2020 23:58:00,0.914845
4/13/2020 23:58:00,0.9156
4/14/2020 23:58:00,0.910325
4/15/2020 23:58:00,0.9170273
4/16/2020 23:58:00,0.92099
4/17/2020 23:58:00,0.9195404
4/18/2020 23:58:00,0.9195404
4/19/2020 23:58:00,0.92
4/20/2020 23:58:00,0.920425
4/21/2020 23:58:00,0.92117
4/22/2020 23:58:00,0.9253
4/23/2020 23:58:00,0.928065
4/24/2020 23:58:00,0.9237877
4/25/2020 23:58:00,0.9240394
